platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
NES,Crackout,Konami Industry Co. Ltd.,Konami Industry Co. Ltd.,"Dec 13, 1986",Action,,Fixed / flip-screen,,"Arcade, Paddle / Pong",,,0,,"[85.0, 70.0, 55.0, 45.0, 13.0]",5,53.6
NES,Crash 'n' the Boys: Street Challenge,American Technos Inc.,Technos Japan Corp.,"Oct, 1992","Action, Sports",Side view,,Anime / Manga,"Arcade, Beat 'em up / brawler, Fighting, Tricks / stunts",,,0,,"[100.0, 93.0, 75.0, 70.0, 70.0, 60.0, 60.0, 60.0]",8,73.5
NES,Crazy Climber,"Nihon Bussan Co., Ltd.","Nihon Bussan Co., Ltd.","Dec 26, 1986",Action,Side view,2D scrolling,,Arcade,,,0,,,0,
NES,Creepy Brawlers,Mega Cat Studios,Mega Cat Studios,2017,Action,Diagonal-down,Fixed / flip-screen,,"Arcade, Fighting",,,0,,,0,
NES,Crime Busters,Gradiente Industrial S.A.,Bit Corp,1989,Action,1st-person,2D scrolling,,Shooter,,,0,,[60.0],1,60.0
NES,Crisis Force,"Konami Co., Ltd.","Konami Co., Ltd.","Aug 27, 1991",Action,Top-down,,Anime / Manga,"Arcade, Shooter",,,0,,"[100.0, 90.0, 90.0]",3,93.33333333333333
NES,CrossFire,"Kyugo Trading Co., Ltd","Sanritsu Denki Co., Ltd.","Nov 02, 1990",Action,Side view,2D scrolling,,Shooter,,,0,,[70.0],1,70.0
NES,Cruisin',"Jaleco USA, Inc.",Nihon Micom Kaihatsu,"May, 1988",Racing / Driving,Side view,2D scrolling,,"Arcade, Platform",,[3.4],1,3.4,"[80.0, 70.0, 50.0, 40.0, 25.0]",5,53.0
NES,Crystalis,SNK Corporation of America,SNK Corporation,"Jul, 1990","Action, Role-playing (RPG)",Top-down,,,,,"[5.0, 4.0, 5.0]",3,4.666666666666667,"[92.0, 91.0, 91.0, 90.0, 90.0, 90.0, 90.0, 80.0, 70.0, 63.0]",10,84.7
NES,Crystal Mines,"Color Dreams, Inc.","Color Dreams, Inc.",1989,"Action, Puzzle",Side view,,,,,,0,,"[100.0, 74.0, 67.0, 65.0, 64.0, 40.0]",6,68.33333333333333
NES,Cyberball,"Jaleco USA, Inc.",Atari Games Corporation,1991,Sports,,,,,,,0,,"[60.0, 30.0, 16.0]",3,35.333333333333336
NES,Cybernoid: The Fighting Machine,"Acclaim Entertainment, Inc.",Gremlin Graphics Software Limited,"Dec, 1989",Action,Side view,Fixed / flip-screen,,Shooter,,,0,,"[67.0, 40.0]",2,53.5
NES,Dai-2-ji Super Robot Taisen,"Banpresto Co., Ltd.","Winky Soft Co., Ltd.","Dec 29, 1991","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,,,,0,,,0,
NES,Dai Meiro: Meikyū no Tatsujin,"Epoch Co., Ltd.","Epoch Co., Ltd.","Nov 30, 1990",Adventure,1st-person,,,Puzzle elements,,,0,,,0,
NES,Daisenryaku,"Bothtec, Inc.",SystemSoft,"Oct 11, 1988",Strategy,Top-down,,,Turn-based strategy,,,0,,,0,
NES,DAIVA Story 6: Nirsartia no Gyokuza,Toshiba-EMI Ltd.,"T&E Soft, Inc.","Dec 05, 1986","Action, Strategy","Side view, Top-down","2D scrolling, Fixed / flip-screen",,"Platform, Shooter",,,0,,,0,
NES,Dance Aerobics,Nintendo of America Inc.,"TRY Co., Ltd.","Mar, 1989",Action,Side view,Fixed / flip-screen,,Music / rhythm,,,0,,"[80.0, 80.0, 75.0]",3,78.33333333333333
NES,Dancing Block,Sachen,Thin Chen Enterprise,1990,Action,Top-down,,,"Arcade, Shooter",,,0,,,0,
NES,Danny Sullivan's Indy Heat,"Tradewest, Inc.",Leland Corporation,1991,"Action, Racing / Driving",Top-down,Fixed / flip-screen,,,,,0,,"[100.0, 90.0, 75.0, 75.0, 70.0]",5,82.0
NES,Darkman,Ocean Software Ltd.,"Painting by Numbers, Ltd.",1991,Action,"1st-person, Side view",2D scrolling,,"Platform, Shooter",,,0,,"[60.0, 30.0, 20.0, 16.0, 0.0]",5,25.2
NES,Dash Galaxy in the Alien Asylum,"Data East USA, Inc.","Beam Software Pty., Ltd.","Feb, 1990",Action,"Side view, Top-down",,,"Arcade, Platform",,,0,,"[60.0, 30.0, 20.0, 0.0]",4,27.5
NES,Data East All Star Collection,Retro-Bit,,"Dec 15, 2017",Compilation,,,,,,,0,,,0,
NES,David Crane's A Boy and His Blob: Trouble on Blobolonia,"Absolute Entertainment, Inc.",Imagineering Inc.,"Jan, 1990",Action,Side view,Fixed / flip-screen,,"Platform, Puzzle elements",,"[3.33, 4.33]",2,3.83,"[91.0, 90.0, 62.0, 60.0, 60.0, 57.0, 55.0, 55.0, 50.0, 40.0]",10,62.0
NES,Day Dreamin' Davey,HAL America Inc.,"Sculptured Software, Inc.","Jun, 1992",Action,Diagonal-down,2D scrolling,,,,,0,,"[40.0, 0.0]",2,20.0
NES,Days of Thunder,"Mindscape, Inc.","Beam Software Pty., Ltd.",1990,"Racing / Driving, Simulation","1st-person, Behind view, Top-down",,,,,,0,,"[81.0, 80.0, 60.0, 58.0, 45.0, 39.0, 30.0, 30.0, 30.0, 29.0]",10,48.2
NES,Days of Thunder: Unreleased Version,This Room Is An Illusion,Mindscape SA,"May 21, 2020","Racing / Driving, Simulation","1st-person, Diagonal-down",2D scrolling,,,,,0,,,0,
NES,Deadly Towers,"Brøderbund Software, Inc.","Lenar Co., Ltd.","Sep, 1987",Action,Top-down,,,RPG elements,,[3.5],1,3.5,"[50.0, 40.0, 30.0, 10.0, 0.0]",5,26.0
NES,Dead Tomb,Limited Run Games,,2021,Adventure,Side view,Fixed / flip-screen,,Graphic adventure,,,0,,,0,
NES,Dead Zone,Sun Electronics Corp.,Sun Electronics Corp.,"Nov 20, 1986",Adventure,1st-person,,,Puzzle elements,,,0,,[20.0],1,20.0
NES,Deathbots,American Video Entertainment Inc.,"Odyssey Software, Inc.",1990,Action,Diagonal-down,2D scrolling,,"Arcade, Shooter",,,0,,"[20.0, 0.0]",2,10.0
NES,Death Race,"American Game Cartridges, Inc.","American Game Cartridges, Inc.",1990,"Action, Racing / Driving",Top-down,,,,,,0,,"[75.0, 20.0]",2,47.5
NES,De-Block,"Athena Co., Ltd.","Athena Co., Ltd.","Aug 09, 1991",Puzzle,,,,Falling block puzzle,,,0,,,0,
NES,Decathlon,Computer & Entertainment Inc.,Computer & Entertainment Inc.,1992,Sports,"3rd-person (Other), Side view, Top-down",2D scrolling,,Arcade,,,0,,,0,
NES,Deep Dungeon III: Yūshi e no Tabi,"Square Co., Ltd.",Humming Bird Soft,"May 13, 1988",Role-playing (RPG),1st-person,,,,,,0,,,0,
NES,Deep Dungeon IV: Kuro no Yōjutsushi,Asmik Corporation,Humming Bird Soft,"Apr 06, 1990",Role-playing (RPG),1st-person,,,,,,0,,,0,
NES,Deep Dungeon: Madō Senki,Disk Original Group,Humming Bird Soft,"Dec 19, 1986",Role-playing (RPG),1st-person,,,,,,0,,[40.0],1,40.0
NES,Defender of the Crown,Ultra Software Corporation,Cinemaware Corporation,"Jul, 1989","Action, Strategy","1st-person, Side view",,,,,[2.25],1,2.25,"[86.0, 82.0, 80.0, 80.0, 71.0, 70.0, 59.0, 52.0, 52.0, 50.0]",10,68.2
NES,Defenders of Dynatron City,"JVC Musical Industries, Inc.",Lucasfilm Games LLC,"Jul, 1992",Action,Side view,,,Shooter,,[1.17],1,1.17,"[70.0, 67.0, 50.0, 36.0, 35.0]",5,51.6
NES,Deja Vu: A Nightmare Comes True!!,Kemco/Seika,"ICOM Simulations, Inc.","Dec, 1990",Adventure,1st-person,Fixed / flip-screen,,Graphic adventure,,[4.75],1,4.75,"[100.0, 89.0, 85.0, 80.0, 80.0, 75.0, 70.0, 67.0, 60.0, 29.0]",10,73.5
NES,Demon Sword,Taito America Corporation,"Tose Co., Ltd.","Jan, 1990",Action,Side view,,,"Arcade, Platform",,[4.25],1,4.25,"[60.0, 60.0, 60.0, 50.0, 39.0, 0.0]",6,44.833333333333336
NES,Desert Commander,Kemco/Seika,"Kotobuki System Co., Ltd.","Jun, 1989",Strategy,Top-down,,,Turn-based strategy,,[3.5],1,3.5,"[91.0, 80.0, 75.0, 60.0]",4,76.5
NES,Destination Earthstar,"Acclaim Entertainment, Inc.",Imagineering Inc.,"Feb, 1990","Action, Simulation","1st-person, Side view",,,"Arcade, Shooter",,,0,,"[40.0, 0.0, 0.0]",3,13.333333333333334
NES,Destiny of an Emperor,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Sep, 1990","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,,,[3.17],1,3.17,"[100.0, 80.0, 75.0]",3,85.0
NES,Devil World,"Nintendo Co., Ltd.",Nintendo R&D1,"Oct 05, 1984",Action,Top-down,,,Arcade,,,0,,"[70.0, 70.0, 67.0, 60.0]",4,66.75
NES,Dezaemon,"Athena Co., Ltd.",KID Corp.,"Sep 13, 1991",Action,Top-down,2D scrolling,,Shooter,,,0,,[60.0],1,60.0
NES,Dick Tracy,"Bandai America, Inc.","Realtime Associates, Inc.",1990,Action,"Side view, Top-down",,,"Platform, Puzzle elements",,"[0.6, 3.6]",2,2.1,"[80.0, 63.0, 50.0, 50.0, 50.0, 10.0]",6,50.5
NES,Die Hard,"Activision Publishing, Inc.","Pack-In-Video Co., Ltd","Jan, 1992",Action,Top-down,2D scrolling,,,,,0,,"[80.0, 40.0, 40.0, 25.0, 0.0]",5,37.0
NES,Dig Dug,Namco Limited,Namco Limited,"Jun 04, 1985",Action,Side view,Fixed / flip-screen,,Arcade,,"[2.5, 5.0]",2,3.75,"[80.0, 80.0, 78.0, 75.0, 60.0]",5,74.6
NES,Dig Dug II: Trouble in Paradise,"Bandai America, Inc.",Namco Limited,"Dec, 1989",Action,Diagonal-down,Fixed / flip-screen,,Arcade,,[3.0],1,3.0,"[80.0, 67.0, 60.0, 60.0, 60.0, 33.0]",6,60.0
NES,Digger T. Rock: Legend of the Lost City,Milton Bradley Ltd.,Rare Limited,"Dec, 1990",Action,Side view,,,Puzzle elements,,,0,,"[89.0, 72.0, 63.0, 60.0, 58.0, 25.0]",6,61.166666666666664
NES,Digital Devil Story: Megami Tensei,Namco Limited,"Atlus Co., Ltd.","Sep 11, 1987",Role-playing (RPG),1st-person,,,,,,0,,[70.0],1,70.0
NES,Digital Devil Story: Megami Tensei II,Namco Limited,"Atlus Co., Ltd.","Apr 06, 1990",Role-playing (RPG),"1st-person, Top-down",,,,,,0,,[90.0],1,90.0
NES,Dirty Harry,"Mindscape, Inc.",Gray Matter Inc.,"Dec, 1990",Action,Side view,2D scrolling,,,,,0,,"[80.0, 71.0, 55.0, 30.0, 0.0]",5,47.2
NES,Dirty Pair: Project Eden,"Bandai Co., Ltd.",,"Mar 28, 1987",Action,Side view,2D scrolling,Anime / Manga,Shooter,,,0,,,0,
NES,Disney Adventures in the Magic Kingdom,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Jun, 1990",Action,"Side view, Top-down",,,Platform,,"[2.0, 3.0]",2,2.5,"[87.0, 84.0, 67.0, 60.0, 56.0, 50.0, 50.0, 50.0, 38.0, 29.0]",10,57.1
NES,Disney's Aladdin,Virgin Interactive Entertainment (Europe) Ltd.,"Virgin Interactive Entertainment, Inc.",1994,Action,Side view,2D scrolling,,Platform,,,0,,"[79.0, 40.0, 40.0, 40.0, 35.0]",5,46.8
NES,Disney's Beauty and the Beast,"Hudson Soft Company, Ltd.",Probe Software Ltd.,1994,Action,Side view,2D scrolling,,Platform,,,0,,"[60.0, 55.0, 53.0]",3,56.0
NES,Disney's Chip 'n Dale: Rescue Rangers,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Jun, 1990",Action,Side view,,,"Arcade, Platform",,"[5.0, 4.67]",2,4.835,"[86.0, 83.0, 82.0, 82.0, 80.0, 78.0, 75.0, 68.0, 66.0, 65.0]",10,76.5
NES,Disney's Chip 'N Dale: Rescue Rangers 2,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Jan, 1994",Action,Side view,2D scrolling,,Platform,,,0,,"[89.0, 85.0, 84.0, 78.0, 72.0, 70.0, 66.0, 60.0, 50.0]",9,72.66666666666667
NES,Disney's Darkwing Duck,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Jun, 1992",Action,Side view,2D scrolling,,Platform,,"[4.75, 5.0]",2,4.875,"[83.0, 80.0, 80.0, 75.0, 72.0, 70.0, 70.0, 67.0, 60.0, 60.0]",10,71.7
NES,Disney's DuckTales,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Sep, 1989",Action,Side view,2D scrolling,,Platform,,"[4.75, 4.25]",2,4.5,"[100.0, 94.0, 83.0, 83.0, 80.0, 75.0, 72.0, 70.0, 69.0, 58.0]",10,78.4
NES,Disney's DuckTales 2,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Jun, 1993",Action,Side view,2D scrolling,,Platform,,,0,,"[90.0, 81.0, 80.0, 80.0, 80.0, 77.0, 75.0, 75.0, 70.0, 60.0]",10,76.8
NES,Disney's TaleSpin,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Dec, 1991",Action,Side view,,,"Arcade, Shooter",,,0,,"[86.0, 83.0, 83.0, 73.0, 69.0, 67.0, 60.0, 40.0]",8,70.125
NES,Disney's The Jungle Book,"Virgin Interactive Entertainment, Inc.",Eurocom Developments Ltd,"Aug, 1994",Action,Side view,2D scrolling,,Platform,,,0,,"[90.0, 85.0, 80.0, 79.0, 75.0, 70.0, 68.0, 60.0, 58.0]",9,73.88888888888889
NES,Disney's The Lion King,Virgin Interactive Entertainment (Europe) Ltd.,Dark Technologies,1995,Action,"Side view, Top-down",2D scrolling,,Platform,,,0,,"[78.0, 40.0, 20.0]",3,46.0
NES,Disney's The Little Mermaid,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Jul, 1991",Action,Side view,2D scrolling,,,,[2.0],1,2.0,"[72.0, 70.0, 70.0, 70.0, 68.0, 67.0, 67.0, 59.0, 57.0]",9,66.66666666666667
NES,Dizzy: Prince of the Yolkfolk,"Codemasters Software Company Limited, The",The Big Red Software Company Ltd.,1993,Action,,,,Platform,,,0,,"[80.0, 75.0, 75.0, 60.0, 0.0]",5,58.0
NES,Donald Land,Data East Corporation,Data East Corporation,"Jan 29, 1988",Action,Side view,2D scrolling,,Platform,,,0,,,0,
NES,Don Doko Don,Taito Corporation,Taito Corporation,"Mar 09, 1990",Action,Side view,Fixed / flip-screen,,"Platform, Puzzle elements",,,0,,"[70.0, 50.0]",2,60.0
NES,Don Doko Don 2,Taito Corporation,Taito Corporation,"Jan 31, 1992",Action,Side view,2D scrolling,,Platform,,,0,,,0,
NES,Donkey Kong,Nintendo of America Inc.,"Nintendo Co., Ltd.","Jun, 1986",Action,Side view,Fixed / flip-screen,,"Arcade, Platform",,"[4.2, 3.0]",2,3.6,"[91.0, 90.0, 83.0, 70.0, 70.0, 67.0, 60.0, 60.0, 58.0, 40.0]",10,68.9
NES,Donkey Kong 3,Nintendo of America Inc.,"Nintendo Co., Ltd.","Jun, 1986",Action,Side view,Fixed / flip-screen,,"Arcade, Platform",,,0,,"[75.0, 75.0, 70.0, 67.0, 50.0, 41.0, 40.0, 40.0, 32.0, 16.0]",10,50.6
NES,Donkey Kong Classics,Nintendo of America Inc.,"Nintendo Co., Ltd.","Oct, 1988",Action,,,,"Arcade, Platform",,,0,,"[100.0, 91.0, 90.0, 81.0, 67.0, 62.0, 61.0]",7,78.85714285714286
NES,Donkey Kong Jr. / Jr. Sansuu Lesson,Sharp Corporation,,1983,Compilation,,,,,,,0,,,0,
NES,Donkey Kong Jr. Math,Nintendo of America Inc.,"Nintendo Co., Ltd.","Oct, 1985","Educational, Puzzle",Side view,Fixed / flip-screen,,,,,0,,"[60.0, 55.0, 40.0, 30.0, 20.0, 0.0]",6,34.166666666666664
NES,Donkey Kong Junior,Nintendo of America Inc.,"Nintendo Co., Ltd.","Jun, 1986",Action,Side view,Fixed / flip-screen,,Platform,,"[4.0, 3.75, 2.5]",3,3.4166666666666665,"[91.0, 90.0, 83.0, 80.0, 80.0, 75.0, 75.0, 70.0, 52.0, 42.0]",10,73.8
NES,Doodle World,,,"Feb, 2021",Action,Side view,2D scrolling,,Platform,,,0,,,0,
NES,Door Door,Enix Corporation,"Chunsoft Co., Ltd.","Jul 18, 1985",Action,Side view,Fixed / flip-screen,,"Arcade, Platform",,,0,,[70.0],1,70.0
NES,Doraemon,"Hudson Soft Company, Ltd.","Hudson Soft Company, Ltd.","Dec 12, 1986",Action,"Diagonal-down, Side view",2D scrolling,Anime / Manga,"Platform, Shooter",,,0,,,0,
NES,Doraemon: Giga Zombie no Gyakushū,"Epoch Co., Ltd.",Himax,"Sep 14, 1990",Role-playing (RPG),"1st-person, Top-down",,,,,,0,,,0,
NES,Double Dare,"GameTek, Inc.",Rare Limited,1990,Puzzle,Side view,Fixed / flip-screen,,Game show / trivia / quiz,,,0,,"[60.0, 60.0, 40.0, 30.0, 25.0, 10.0]",6,37.5
NES,Double Dragon,"Tradewest, Inc.",Technos Japan Corp.,"Jun, 1988",Action,Side view,2D scrolling,,"Arcade, Beat 'em up / brawler",,[5.0],1,5.0,"[90.0, 83.0, 80.0, 80.0, 75.0, 75.0, 70.0, 70.0, 60.0, 60.0]",10,74.3
NES,Double Dragon III: The Sacred Stones,"Acclaim Entertainment, Inc.",Technos Japan Corp.,"Feb, 1991",Action,Side view,2D scrolling,,"Arcade, Beat 'em up / brawler",,[4.5],1,4.5,"[100.0, 100.0, 80.0, 80.0, 70.0, 50.0, 40.0, 30.0, 25.0, 20.0]",10,59.5
NES,Double Dragon II: The Revenge,"Acclaim Entertainment, Inc.",Technos Japan Corp.,"Jan, 1990",Action,Side view,2D scrolling,,"Arcade, Beat 'em up / brawler",,[4.5],1,4.5,"[100.0, 100.0, 100.0, 91.0, 90.0, 80.0, 80.0, 80.0, 70.0, 55.0]",10,84.6
NES,Double Dribble,"Konami, Inc.",Konami Industry Co. Ltd.,"Sep, 1987","Action, Sports",,,,,,,0,,"[85.0, 80.0, 80.0, 80.0, 79.0, 75.0, 75.0, 72.0, 65.0, 50.0]",10,74.1
NES,Double Moon Densetsu,Masaya,"Amusement, Ltd., Dennou Kenkyusho, ORG Corporation","Oct 30, 1992",Role-playing (RPG),"1st-person, Top-down",,,,,,0,,,0,
NES,Double Strike,American Video Entertainment Inc.,Sachen,1990,Action,Side view,,,"Arcade, Shooter",,,0,,"[67.0, 50.0, 40.0, 10.0]",4,41.75
NES,Dough Boy,"Kotobuki System Co., Ltd.",Synapse Software Corporation,"Dec 11, 1985",Action,Diagonal-down,2D scrolling,,,,,0,,,0,
NES,Downtown Nekketsu Kōshinkyoku: Soreyuke Daiundōkai,Technos Japan Corp.,Technos Japan Corp.,"Oct 12, 1990",Action,Side view,,Anime / Manga,"Arcade, Beat 'em up / brawler, Fighting",,,0,,,0,
NES,Downtown Special: Kunio-kun no Jidaigeki da yo - Zenin Shūgō!,Technos Japan Corp.,Technos Japan Corp.,"Jul 26, 1991","Action, Role-playing (RPG)",Side view,,Anime / Manga,"Arcade, Beat 'em up / brawler, Fighting",,,0,,,0,
NES,Dragon Ball 3: Gokūden,"Bandai Co., Ltd.","Tose Co., Ltd.","Oct 27, 1989","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,Fighting,,,0,,,0,
NES,Dragon Ball: Daimaō Fukkatsu,"Bandai Co., Ltd.","d&d Corp., Tose Co., Ltd.","Aug 12, 1988","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,Fighting,,,0,,,0,
NES,Dragon Ball Z Gaiden: Saiyajin Zetsumetsu Keikaku,"Bandai Co., Ltd.","d&d Corp., Tose Co., Ltd.","Aug 06, 1993","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,Fighting,,,0,,,0,
NES,Dragon Ball Z II: Gekigami Freezer,"Bandai Co., Ltd.","d&d Corp., Tose Co., Ltd.","Aug 09, 1991","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,Fighting,,,0,,,0,
NES,Dragon Ball Z III: Ressen Jinzō Ningen,"Bandai Co., Ltd.","d&d Corp., Tose Co., Ltd.","Aug 07, 1992","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,Fighting,,,0,,,0,
NES,Dragon Ball Z: Kyōshū! Saiyajin,"Bandai Co., Ltd.","d&d Corp., Tose Co., Ltd.","Oct 27, 1990","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,Fighting,,,0,,,0,
NES,Dragon Buster,Namco Limited,Namco Limited,"Jan 07, 1987",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,[40.0],1,40.0
NES,Dragon Buster II: Yami no Fūin,Namco Limited,"Tose Co., Ltd.","Apr 27, 1989",Action,Top-down,,,,,,0,,[60.0],1,60.0
NES,Dragon Fighter,SOFEL Corp.,"Natsume Co., Ltd.","Jan, 1992",Action,Side view,,,"Platform, Shooter",,,0,,"[80.0, 80.0, 75.0, 75.0, 70.0]",5,76.0
NES,Dragon Power,"Bandai America, Inc.","Tose Co., Ltd.","Mar, 1988",Action,"Diagonal-down, Side view",2D scrolling,,Platform,,,0,,"[87.0, 70.0, 70.0, 42.0, 42.0, 30.0, 30.0]",7,53.0
NES,Dragon's Lair,CSG Imagesoft Inc.,Motivetime Ltd.,"Dec, 1990",Action,Side view,2D scrolling,,,,"[0.4, 1.6, 1.4]",3,1.1333333333333333,"[100.0, 83.0, 60.0, 50.0, 40.0, 21.0, 10.0, 0.0, 0.0, 0.0]",10,36.4
NES,Dragons of Flame,"Pony Canyon, Inc.",U.S. Gold Ltd.,"Feb 21, 1992","Action, Role-playing (RPG)","Diagonal-down, Side view",2D scrolling,,,,,0,,[43.0],1,43.0
NES,Dragon Spirit,"Bandai America, Inc.",Namco Limited,"Jun, 1990",Action,Top-down,2D scrolling,,Shooter,,,0,,"[100.0, 83.0, 80.0, 80.0, 80.0, 70.0, 70.0, 67.0, 62.0, 60.0]",10,75.2
NES,DragonStrike,"FCI, Pony Canyon, Inc.",Westwood Associates,"Jul, 1992",Action,Top-down,,,Shooter,,[4.25],1,4.25,"[75.0, 60.0, 52.0, 50.0, 40.0]",5,55.4
NES,Dragon Warrior,Nintendo of America Inc.,"Chunsoft Co., Ltd.","Aug, 1989",Role-playing (RPG),"1st-person, Top-down",,,Japanese-style RPG (JRPG),,"[2.67, 4.17, 4.83, 3.17]",4,3.71,"[91.0, 87.0, 85.0, 79.0, 70.0, 68.0, 67.0, 40.0, 35.0, 29.0]",10,65.1
NES,Dragon Warrior II,Enix America Corporation,"Chunsoft Co., Ltd.","Sep, 1990",Role-playing (RPG),Top-down,,,Japanese-style RPG (JRPG),,[3.8],1,3.8,"[91.0, 90.0, 77.0, 76.0, 70.0, 70.0, 60.0, 60.0, 50.0, 40.0]",10,68.4
NES,Dragon Warrior III,Enix America Corporation,"Chunsoft Co., Ltd.","Mar, 1992",Role-playing (RPG),Top-down,,,Japanese-style RPG (JRPG),,,0,,"[100.0, 91.0, 90.0, 90.0, 90.0, 87.0, 80.0, 80.0, 70.0, 53.0]",10,83.1
NES,Dragon Warrior IV,Enix America Corporation,"Chunsoft Co., Ltd.","Oct, 1992",Role-playing (RPG),Top-down,,,Japanese-style RPG (JRPG),,,0,,"[100.0, 100.0, 98.0, 80.0, 60.0, 50.0]",6,81.33333333333333
NES,Dragon Wars,"Kotobuki System Co., Ltd.",,"Aug 09, 1991",Role-playing (RPG),1st-person,,,,,,0,,,0,
NES,Dr. Chaos,FCI,"Marionette Co., Ltd.","Nov, 1988",Action,1st-person,,,Platform,,,0,,"[60.0, 50.0, 40.0, 30.0, 25.0]",5,41.0
NES,Dreamworld Pogie,Team Yolkfolk,Team Yolkfolk,"Dec 15, 2016",Action,Side view,2D scrolling,,Platform,,,0,,,0,
NES,Dr. Jekyll and Mr. Hyde,"Bandai America, Inc.",Advance Communication Company,"Apr, 1989",Action,Side view,2D scrolling,,,,"[0.8, 0.4]",2,0.6000000000000001,"[67.0, 50.0, 33.0, 30.0, 20.0, 20.0, 20.0, 5.0]",8,30.625
NES,Dr. Mario,Nintendo of America Inc.,Nintendo R&D1,"Oct, 1990",Puzzle,Side view,Fixed / flip-screen,,"Falling block puzzle, Tile matching puzzle",,"[3.75, 3.5, 4.0]",3,3.75,"[100.0, 100.0, 90.0, 90.0, 88.0, 86.0, 80.0, 68.0, 67.0, 65.0]",10,83.4
NES,Dropzone,"Mindscape, Inc.",Arena Graphics,1992,Action,Side view,,,"Arcade, Shooter",,,0,,"[90.0, 83.0, 77.0, 66.0, 60.0, 60.0, 36.0]",7,67.42857142857143
NES,Druid,Jaleco Ltd.,,"Mar 03, 1988",Action,Diagonal-down,2D scrolling,,Arcade,,,0,,,0,
NES,Dudes with Attitude,American Video Entertainment Inc.,,1990,"Action, Puzzle",Top-down,Fixed / flip-screen,,,,,0,,"[67.0, 60.0, 0.0]",3,42.333333333333336
NES,Dungeon Kid,Quest Corporation,Pixel,"Aug 31, 1990",Role-playing (RPG),1st-person,,Anime / Manga,,,,0,,,0,
NES,Dungeon Magic: Sword of the Elements,Taito America Corporation,"Natsume Co., Ltd.",1990,"Action, Role-playing (RPG)",1st-person,,,,,,0,,"[60.0, 0.0]",2,30.0
NES,Dusty Diamond's All-Star Softball,"Brøderbund Software, Inc.","Tose Co., Ltd.",1990,Sports,,,,,,,0,,"[91.0, 83.0, 83.0, 80.0, 80.0]",5,83.4
NES,Dynamite Bowl,Toshiba-EMI Ltd.,"Softvision Co., Ltd.","May 24, 1987",Sports,"1st-person, Behind view",Fixed / flip-screen,,Arcade,,,0,,,0,
NES,Dynowarz: Destruction of Spondylus,"Bandai America, Inc.",Advance Communication Company,"Apr, 1990",Action,Side view,,,Platform,,[2.2],1,2.2,"[75.0, 60.0, 60.0, 50.0, 50.0, 20.0]",6,52.5
NES,EarthBound Beginnings,"Nintendo Co., Ltd.","Ape, Nintendo Co., Ltd., Pax Softnica","Jul 27, 1989",Role-playing (RPG),Diagonal-down,2D scrolling,,Japanese-style RPG (JRPG),,,0,,"[85.0, 80.0, 80.0]",3,81.66666666666667
NES,Eggerland,"HAL Laboratory, Inc.","HAL Laboratory, Inc.","Jan 29, 1987","Action, Puzzle",Diagonal-down,Fixed / flip-screen,,,,,0,,[91.0],1,91.0
NES,Eggerland: Meikyū no Fukkatsu,"HAL Laboratory, Inc.","HAL Laboratory, Inc.","Aug 09, 1988","Action, Puzzle",Diagonal-down,Fixed / flip-screen,,,,,0,,[60.0],1,60.0
NES,Eggerland: Sōzō e no Tabidachi,"HAL Laboratory, Inc.","HAL Laboratory, Inc.","Aug 20, 1988","Action, Puzzle",Diagonal-down,Fixed / flip-screen,,,,,0,,,0,
NES,Egypt,"Human Entertainment, Inc.",Human Creative Products,"May 31, 1991",Puzzle,Top-down,Fixed / flip-screen,,,,,0,,[50.0],1,50.0
NES,Electrician,"Kotobuki System Co., Ltd.",Synapse Software Corporation,"Dec 26, 1986",Action,Side view,2D scrolling,,Platform,,,0,,,0,
NES,Elevator Action,Taito America Corporation,Taito Corporation,"Aug, 1987",Action,Side view,2D scrolling,,"Platform, Shooter, Stealth",,,0,,"[67.0, 60.0, 50.0, 50.0, 50.0, 50.0]",6,54.5
NES,Eliminator Boat Duel,Electro Brain Corp.,"Sculptured Software, Inc., Radioactive Software","Nov, 1991","Action, Racing / Driving","Behind view, Diagonal-down, Side view",2D scrolling,,,,,0,,"[91.0, 80.0, 64.0, 60.0, 58.0]",5,70.6
